regionCNC;N° auto;nom;region administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unite urbaine;population unite urbaine;situation geographique;ecrans;fauteuils;semaines d'activite;seances;entrees 2022;entrees 2021;evolution entrees;tranche d'entrees;programmateur;AE;categorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmes;nombre de films inedits;nombre de films en semaine 1;PdM en entrees des films français;PdM en entrees des films americains;PdM en entrees des films europeens;PdM en entrees des autres films;films Art et Essai;PdM en entrees des films Art et Essai;latitude;longitude;geolocalisation
7;81545;CGR POLYGONE RIVIERA;PROVENCE-ALPES-COTE D'AZUR;AVENUE DES ALPES;6027;Cagnes-sur-Mer;52575.0;6;6701;Nice;966577.0;04-Unites urbaines de 100 000 hbts ou plus;10.0;1728.0;53.0;19500.0;381281.0;231660.0;64.58646291979626;De 300 à 450 000 entrees;CGR;NON;NON;;FIXE;OUI;B;206.0;177.0;174.0;28.60648780307783;53.820929043278376;12.627913474870702;4.944669678773085;21.0;2.2327194892423514;43.661565;7.1357;43.661565, 7.1357
7;279663;CINE LA STRADA;PROVENCE-ALPES-COTE D'AZUR;AVENUE DE CANNES;6084;Mouans-Sartoux;10397.0;6;6701;Nice;966577.0;04-Unites urbaines de 100 000 hbts ou plus;5.0;847.0;53.0;7833.0;170258.0;112743.0;51.0142536565463;De 150 à 200 000 entrees;;OUI;C;;FIXE;NON;B;276.0;226.0;130.0;40.71329729985453;43.887121382360945;11.597733912076736;3.8018474057077976;132.0;10.113422667975541;43.617882;6.97286;43.617882, 6.97286
7;23392;L EAU VIVE;PROVENCE-ALPES-COTE D'AZUR;AVENUE CHARLES DE GAULLE;5006;L' Argentière-la-Bessee;2324.0;5;5101;L'Argentière-la-Bessee;2324.0;06-autres communes et unites urbaines;1.0;159.0;53.0;660.0;8470.0;5664.0;49.5409604519774;De 5 à 10 000 entrees;;OUI;E;PR;FIXE;NON;I;291.0;245.0;4.0;64.6944982029306;20.16864805087089;11.197124688968758;3.9397290572297483;145.0;49.69588056400332;44.792274;6.558372;44.792274, 6.558372
7;104824;CINEMA LE REX;PROVENCE-ALPES-COTE D'AZUR;AVENUE LEO LAGRANGE;13027;Châteaurenard;16454.0;13;754;Avignon;470065.0;04-Unites urbaines de 100 000 hbts ou plus;3.0;329.0;50.0;2961.0;34002.0;16660.0;104.09363745498199;De 30 à 40 000 entrees;;OUI;C;;FIXE;NON;B;283.0;205.0;68.0;49.5754000178779;38.29444891391794;7.246506361550608;4.8836447066535555;143.0;19.722296713447157;43.885453;4.855476;43.885453, 4.855476
7;138595;CINE TOILES;PROVENCE-ALPES-COTE D'AZUR;AVENUE FRANCOIS CUZIN;4070;Digne-les-Bains;17804.0;4;4301;Digne-les-Bains;18681.0;06-autres communes et unites urbaines;4.0;767.0;53.0;5810.0;70764.0;42599.0;66.11657550646729;De 50 à 80 000 entrees;;OUI;E;RDJP;FIXE;NON;C;293.0;219.0;184.0;45.70927692838257;40.00603517645707;9.67927347971031;4.605414415450052;153.0;21.54845384526957;44.087669;6.231264;44.087669, 6.231264
7;250410;CHATEAU DE LA BUZINE;PROVENCE-ALPES-COTE D'AZUR;56 TRAVERSE DE LA BUZINE;13055;Marseille;876602.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;345.0;52.0;1276.0;22433.0;9941.0;125.66140227341313;De 20 à 30 000 entrees;;NON;NON;;FIXE;NON;C;106.0;77.0;6.0;54.99613501674826;26.518938417933523;14.388044318474618;4.096882246843597;42.0;21.700592630765268;43.294553;5.498707;43.294553, 5.498707
7;250412;GYPTIS;PROVENCE-ALPES-COTE D'AZUR;136 RUE LOUBON;13055;Marseille;876602.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;230.0;46.0;884.0;23431.0;5622.0;316.77339025257913;De 20 à 30 000 entrees;;OUI;A;RDJPPR;FIXE;NON;C;169.0;74.0;11.0;52.39376276590445;20.6994470183829;20.50017436357296;6.40661585213969;120.0;70.38808349524237;43.312724;5.384422;43.312724, 5.384422
7;306601;LE DAHUT;PROVENCE-ALPES-COTE D'AZUR;1 RUE SAINT JEAN;6094;Peone;886.0;6;0;Zone rurale;14908533.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;251.0;25.0;306.0;5836.0;3280.0;77.92682926829269;De 5 à 10 000 entrees;;NON;NON;;FIXE;NON;R;92.0;78.0;7.0;42.32822455656965;47.90769760633718;5.75167900809368;4.012398828999483;28.0;11.692784570346133;44.0967176;6.928323500000033;44.0967176, 6.928323500000033
7;338342;CINEMA DE LA FORET BLANCHE;PROVENCE-ALPES-COTE D'AZUR;STATION DE RISOUL 1850;5119;Risoul;676.0;5;0;Zone rurale;14908533.0;04-Unites urbaines de 100 000 hbts ou plus;2.0;308.0;28.0;867.0;9447.0;4940.0;91.23481781376519;De 5 à 10 000 entrees;;NON;NON;;FIXE;NON;R;73.0;61.0;18.0;41.76906779661017;47.83898305084745;8.125;2.266949152542373;10.0;1.4830508474576272;44.647615;6.629737;44.647615, 6.629737
7;723920;ARTPLEXE;PROVENCE-ALPES-COTE D'AZUR;SQUARE LEON BLUM;13055;Marseille;876602.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;7.0;824.0;53.0;12787.0;104378.0;18533.0;463.200776992392;De 100 à 150 000 entrees;;NON;NON;;FIXE;NON;C;245.0;185.0;133.0;38.685382047050695;41.989676478489464;14.457727290171546;4.867214184288291;96.0;21.170894577272904;43.298607;5.383105;43.298607, 5.383105
7;75021;LA BOITE A IMAGES;PROVENCE-ALPES-COTE D'AZUR;PLACE DU 8 MAI 1945;83023;Brignoles;17964.0;83;83401;Brignoles;23948.0;05-Unites urbaines de 20 000 à 100 000 hbts;2.0;253.0;52.0;2167.0;40169.0;21057.0;90.76316664292159;De 40 à 50 000 entrees;;OUI;D;;FIXE;NON;C;165.0;127.0;61.0;43.04706601466993;45.01833740831296;8.333333333333332;3.601263243683782;71.0;14.657192339038305;43.407348;6.063887;43.407348, 6.063887
7;81541;ESPACE  CENTRE;PROVENCE-ALPES-COTE D'AZUR;5 AV DE VERDUN;6027;Cagnes-sur-Mer;52575.0;6;6701;Nice;966577.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;290.0;52.0;586.0;12239.0;4289.0;185.35789228258338;De 10 à 20 000 entrees;;NON;NON;;FIXE;NON;B;249.0;204.0;2.0;76.54362416107384;5.302013422818792;12.59228187919463;5.5620805369127515;163.0;58.808724832214764;43.662147;7.148711;43.662147, 7.148711
7;122243;CINEMA MARCEL PAGNOL;PROVENCE-ALPES-COTE D'AZUR;RUE BONAVENTURE;83046;Cotignac;2145.0;83;83204;Carcès;7098.0;06-autres communes et unites urbaines;1.0;54.0;48.0;342.0;6696.0;3993.0;67.69346356123216;De 5 à 10 000 entrees;;OUI;E;;FIXE;NON;C;195.0;164.0;0.0;73.98076042143839;9.421285692472132;12.093449381584975;4.504504504504505;121.0;57.99358680714612;43.527138;6.149835;43.527138, 6.149835
7;183942;ESPACE ROBERT HOSSEIN;PROVENCE-ALPES-COTE D'AZUR;BOULEVARD VICTOR JAUFFRET;13044;Grans;5286.0;13;13501;Salon-de-Provence;62587.0;05-Unites urbaines de 20 000 à 100 000 hbts;1.0;295.0;50.0;985.0;15731.0;8380.0;87.72076372315037;De 10 à 20 000 entrees;;OUI;D;RDJPPR;FIXE;NON;B;259.0;189.0;0.0;64.64988822384076;11.11992500180284;12.33143434052066;11.898752433835726;186.0;58.419268767577705;43.608373;5.064398;43.608373, 5.064398
7;306521;PATHE;PROVENCE-ALPES-COTE D'AZUR;CHEMIN DES  PENNES AUX PINS;13071;Les Pennes-Mirabeau;22174.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;16.0;3507.0;53.0;29080.0;1124133.0;665249.0;68.97928444837949;De 1 à 1,5 million d'entrees;PATHE-GAUMONT;NON;NON;;FIXE;OUI;B;255.0;200.0;199.0;25.35535396041547;56.91541771018975;13.421015442833253;4.308212886561516;55.0;3.9721919088032784;43.413496;5.356466;43.413496, 5.356466
7;39442;L ODEON;PROVENCE-ALPES-COTE D'AZUR;RUE BARRI;83012;Barjols;3056.0;83;83109;Barjols;3056.0;06-autres communes et unites urbaines;1.0;131.0;29.0;287.0;3247.0;;;De 2 à 5 000 entrees;;NON;NON;;FIXE;NON;I;110.0;99.0;3.0;44.62474645030426;26.267748478701826;17.37660581473969;11.730899256254226;78.0;65.72008113590265;43.558187;6.006581;43.558187, 6.006581
7;84711;OLYMPIA;PROVENCE-ALPES-COTE D'AZUR;5 RUE D ANTIBES;6029;Cannes;73159.0;6;6701;Nice;966577.0;04-Unites urbaines de 100 000 hbts ou plus;4.0;727.0;53.0;6549.0;73864.0;54155.0;36.393684793647864;De 50 à 80 000 entrees;AUBERT;NON;NON;;FIXE;NON;B;150.0;111.0;71.0;33.464027198947136;48.91834832200044;12.896194340864225;4.721430138188199;11.0;1.6067119982452291;43.552366;7.016598;43.552366, 7.016598
7;86693;L ARTEA;PROVENCE-ALPES-COTE D'AZUR;AVENUE CARDINAL DE LAVIGERIE;13119;Carnoux-en-Provence;6706.0;13;13209;Carnoux-en-Provence;6706.0;06-autres communes et unites urbaines;1.0;306.0;36.0;162.0;1588.0;1099.0;44.49499545040947;Moins de 2000 entrees;;NON;NON;;FIXE;NON;I;133.0;119.0;1.0;71.03580562659847;18.925831202046037;6.32992327365729;3.70843989769821;35.0;23.84910485933504;43.256071;5.568869;43.256071, 5.568869
7;86772;SALLE DES FETES;PROVENCE-ALPES-COTE D'AZUR;BOULODROME;84030;Caromb;3505.0;84;754;Avignon;470065.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;200.0;44.0;169.0;4748.0;1617.0;193.63017934446506;De 2 à 5 000 entrees;;NON;NON;;ITINERANT;NON;B;103.0;65.0;0.0;70.88279732354846;17.5480250377725;4.101014461472048;7.468163177206994;59.0;49.19058925102525;44.109395;5.112026;44.109395, 5.112026
7;116021;RAIMU;PROVENCE-ALPES-COTE D'AZUR;AVENUE GEORGE CLEMENCEAU;83042;Cogolin;12007.0;83;83305;Cogolin;12007.0;06-autres communes et unites urbaines;1.0;130.0;52.0;1261.0;13296.0;9316.0;42.72219836839846;De 10 à 20 000 entrees;;OUI;E;;FIXE;NON;I;210.0;191.0;51.0;53.273033880116515;30.45377893607236;13.513720680668403;2.759466503142726;101.0;21.884102406868006;43.250728;6.537455;43.250728, 6.537455
7;463372;SALLE DES FETESF.MISTRAL;PROVENCE-ALPES-COTE D'AZUR;SALLE DES FETES;84150;Visan;1962.0;84;0;Zone rurale;14908533.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;130.0;49.0;260.0;6114.0;2917.0;109.59890298251626;De 5 à 10 000 entrees;;OUI;E;JP;ITINERANT;NON;R;117.0;88.0;0.0;60.2537398220034;12.081045256580193;16.152243893202044;11.512971028214352;67.0;60.70819920469608;44.312781;4.951099;44.312781, 4.951099
7;720150;PATHE CINE LIBERTE;PROVENCE-ALPES-COTE D'AZUR;46 BOULEVARD MARECHAL LECLERC;83137;Toulon;181506.0;83;757;Toulon;598427.0;04-Unites urbaines de 100 000 hbts ou plus;9.0;1605.0;53.0;15616.0;264264.0;165088.0;60.07462686567165;De 200 à 300 000 entrees;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;287.0;226.0;167.0;41.384384292327034;42.25115723000521;11.986910272523835;4.377548205143926;128.0;14.609454032678338;43.123515;5.948704;43.123515, 5.948704
7;84782;ALEXANDRE III;PROVENCE-ALPES-COTE D'AZUR;19 BD ALEXANDRE III;6029;Cannes;73159.0;6;6701;Nice;966577.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;176.0;24.0;32.0;3201.0;1992.0;60.69277108433735;De 2 à 5 000 entrees;;NON;NON;;FIXE;NON;B;24.0;3.0;0.0;81.15147361206306;1.8505825908156273;11.343385880740232;5.6545579163810835;11.0;31.45990404386566;43.546541;7.036474;43.546541, 7.036474
7;202292;LE COLUCHE;PROVENCE-ALPES-COTE D'AZUR;ALLEES JEAN JAURES;13047;Istres;45119.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;4.0;435.0;53.0;6006.0;72429.0;46410.0;56.06334841628959;De 50 à 80 000 entrees;;OUI;C;JPPR;FIXE;NON;B;321.0;246.0;104.0;36.415495212317005;43.054221601327164;14.40525044384295;6.125032742512879;182.0;16.999912686632324;43.514195;4.987268;43.514195, 4.987268
7;146762;LE ROC;PROVENCE-ALPES-COTE D'AZUR;BOULEVARD PASTEUR;5046;Embrun;6781.0;5;5201;Embrun;7422.0;06-autres communes et unites urbaines;2.0;388.0;51.0;1957.0;41411.0;23114.0;79.15981656139137;De 40 à 50 000 entrees;;OUI;E;;FIXE;NON;C;233.0;198.0;80.0;53.16931617461519;34.24930608125158;8.082260913449407;4.499116830683826;108.0;26.656573303053243;44.564376;6.493852;44.564376, 6.493852
7;232943;LE CINEMA;PROVENCE-ALPES-COTE D'AZUR;BOULEVARD CLEMENCEAU;83072;Lorgues;9589.0;83;83303;Lorgues;11411.0;06-autres communes et unites urbaines;1.0;120.0;52.0;657.0;11339.0;5863.0;93.39928364318608;De 10 à 20 000 entrees;;OUI;E;RD;FIXE;NON;C;236.0;180.0;4.0;58.34004024144869;16.53923541247485;17.474849094567404;7.645875251509055;180.0;71.89134808853119;43.493104;6.361864;43.493104, 6.361864
7;279662;PLEIN AIR LE CHATEAU;PROVENCE-ALPES-COTE D'AZUR;13 PLACE SUZANNE VILLENEUVE;6084;Mouans-Sartoux;10397.0;6;6701;Nice;966577.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;200.0;8.0;9.0;1136.0;559.0;103.22003577817532;Moins de 2000 entrees;;NON;NON;;FIXE;NON;B;8.0;8.0;0.0;40.228873239436616;57.3943661971831;0.0;2.3767605633802815;0.0;0.0;43.620396;6.969027;43.620396, 6.969027
7;321343;LE MELIES;PROVENCE-ALPES-COTE D'AZUR;12 RUE DENIS PAPIN;13077;Port-de-Bouc;16422.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;155.0;53.0;1606.0;19692.0;9338.0;110.88027414863997;De 10 à 20 000 entrees;;OUI;C;RDJPPR;FIXE;NON;B;460.0;338.0;15.0;47.6229034123771;27.33371891266628;18.345864661654137;6.697513013302488;286.0;44.46500867553499;43.404425;4.98382;43.404425, 4.98382
7;21532;LE CESAR;PROVENCE-ALPES-COTE D'AZUR;RUE SCUDERY;84003;Apt;11116.0;84;84302;Apt;15178.0;06-autres communes et unites urbaines;3.0;432.0;53.0;4280.0;43743.0;27503.0;59.048103843217106;De 40 à 50 000 entrees;;OUI;E;RDJPPR;FIXE;NON;C;293.0;215.0;144.0;52.47723806442668;31.748856126080327;9.058557101261727;6.715348708231271;157.0;32.39589591902759;43.875034;5.396362;43.875034, 5.396362
7;90324;LE PARADISO;PROVENCE-ALPES-COTE D'AZUR;60 RUE JEAN MERMOZ;84035;CAVAILLON;26206.0;84;754;Avignon;470065.0;04-Unites urbaines de 100 000 hbts ou plus;2.0;204.0;53.0;2138.0;14583.0;11016.0;32.380174291939;De 10 à 20 000 entrees;;NON;NON;;FIXE;NON;B;185.0;157.0;103.0;77.49434272783378;2.0366179798395394;12.27456627580059;8.194473016526093;176.0;96.55077830350407;43.834963;5.042283;43.834963, 5.042283
7;172741;PALACE;PROVENCE-ALPES-COTE D'AZUR;63 RUE CARNOT;5061;Gap;41528.0;5;5401;Gap;42010.0;05-Unites urbaines de 20 000 à 100 000 hbts;6.0;640.0;53.0;8604.0;114295.0;67057.0;70.44454717628285;De 100 à 150 000 entrees;;NON;NON;;FIXE;NON;C;159.0;134.0;127.0;38.29534493229967;46.9481261834161;11.237540638062233;3.518988246222;29.0;7.171948126183417;44.557036;6.078807;44.557036, 6.078807
7;362614;LE CASINO JOA;PROVENCE-ALPES-COTE D'AZUR;1 AVENUE DU DOCTEUR MAZEN;83126;La Seyne-sur-Mer;62999.0;83;757;Toulon;598427.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;200.0;25.0;58.0;2137.0;1427.0;49.75473020322354;De 2 à 5 000 entrees;;NON;NON;;ITINERANT;NON;B;43.0;29.0;2.0;54.4220870379036;14.085166120729994;29.01263453439401;2.480112306972391;21.0;37.43565746373421;43.103927;5.878774;43.103927, 5.878774
7;421932;REX;PROVENCE-ALPES-COTE D'AZUR;46 RUE MONGE;13108;Tarascon;15639.0;13;456;Beaucaire;31439.0;05-Unites urbaines de 20 000 à 100 000 hbts;2.0;336.0;50.0;1812.0;19040.0;10605.0;79.53795379537954;De 10 à 20 000 entrees;;OUI;D;;FIXE;NON;B;159.0;135.0;51.0;43.48720654180955;40.073859140068585;11.849116328145607;4.589817989976259;53.0;12.360854655763651;43.806585;4.660803;43.806585, 4.660803
7;462644;LE MOULIN DE SAINT ANDRE;PROVENCE-ALPES-COTE D'AZUR;ROUTE DE MANOSQUE;83150;Vinon-sur-Verdon;4381.0;83;83112;Vinon-sur-Verdon;4381.0;06-autres communes et unites urbaines;1.0;160.0;53.0;743.0;5360.0;2756.0;94.48476052249637;De 5 à 10 000 entrees;;NON;NON;;FIXE;NON;I;152.0;132.0;6.0;54.170794531404795;29.046958589260946;11.84862294432336;4.933623935010897;33.0;11.967505448781454;43.733221;5.808646;43.733221, 5.808646
7;160410;NOTRE DAME DES SALLE;PROVENCE-ALPES-COTE D'AZUR;CINEMA SALLE ARTEA;83057;Flassans-sur-Issole;3650.0;83;83108;Flassans-sur-Issole;3650.0;06-autres communes et unites urbaines;1.0;96.0;52.0;305.0;6499.0;3394.0;91.48497348261637;De 5 à 10 000 entrees;;OUI;E;;ITINERANT;NON;I;154.0;114.0;2.0;49.79197869861874;27.67515393576302;18.655350307871526;3.8775170577467133;97.0;58.29588949908471;43.382416;6.204033;43.382416, 6.204033
7;217372;Cinema Theâtre le Phenix;PROVENCE-ALPES-COTE D'AZUR;1 RUE DE LA PAIX;5070;Laragne-Monteglin;3631.0;5;5104;Laragne-Monteglin;3986.0;06-autres communes et unites urbaines;1.0;162.0;52.0;1118.0;12739.0;6562.0;94.13288631514783;De 10 à 20 000 entrees;;OUI;E;JPPR;FIXE;NON;C;260.0;220.0;3.0;59.329656342808654;27.450148493848115;9.079338141705557;4.140857021637675;125.0;30.453966907085277;44.314841;5.822237;44.314841, 5.822237
7;220335;LE GRAND BLEU;PROVENCE-ALPES-COTE D'AZUR;LA BAOU;83070;Le Lavandou;6048.0;83;83308;Bormes-les-Mimosas - Le Lavandou;14984.0;06-autres communes et unites urbaines;3.0;406.0;53.0;4453.0;74851.0;39560.0;89.20879676440849;De 50 à 80 000 entrees;;NON;NON;;FIXE;NON;B;289.0;218.0;89.0;56.141207092890845;31.79599804782821;8.052708638360176;4.010086220920774;144.0;10.686784881514019;43.137825;6.355187;43.137825, 6.355187
7;13405;RENOIR;PROVENCE-ALPES-COTE D'AZUR;24 COURS MIRABEAU;13001;Aix-en-Provence;150358.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;3.0;431.0;53.0;4292.0;117882.0;60916.0;93.51566091010572;De 100 à 150 000 entrees;PATHE-GAUMONT;OUI;C;RD;FIXE;NON;B;145.0;113.0;97.0;66.70717922130903;11.873294860571653;8.2679608019786;13.151565116140713;132.0;91.04105933247776;43.526562;5.448932;43.526562, 5.448932
7;84781;MIRAMAR;PROVENCE-ALPES-COTE D'AZUR;RUE PASTEUR - ANGLE CROISETTE;6029;Cannes;73159.0;6;6701;Nice;966577.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;370.0;34.0;111.0;12652.0;8595.0;47.20186154741128;De 10 à 20 000 entrees;;NON;NON;;FIXE;NON;B;85.0;23.0;1.0;73.61392832995267;5.992224475997295;13.480392156862745;6.913455037187289;43.0;38.91142663962137;43.550134;7.029043;43.550134, 7.029043
7;184053;CINEMA  STUDIO;PROVENCE-ALPES-COTE D'AZUR;15 RUE DU JEU DE BALLON;6069;Grasse;49607.0;6;6701;Nice;966577.0;04-Unites urbaines de 100 000 hbts ou plus;2.0;230.0;47.0;1682.0;10700.0;5344.0;100.22455089820359;De 10 à 20 000 entrees;;OUI;C;;FIXE;NON;B;353.0;286.0;13.0;57.47978436657682;16.220639199075855;17.78975741239892;8.509819021948402;215.0;60.627647285329225;43.659584;6.922053;43.659584, 6.922053
7;299451;L UBAC;PROVENCE-ALPES-COTE D'AZUR;PLACE EMILE HODOUL;5098;Les Orres;543.0;5;0;Zone rurale;14908533.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;255.0;31.0;263.0;7139.0;3952.0;80.64271255060729;De 5 à 10 000 entrees;;NON;NON;;FIXE;NON;R;78.0;68.0;27.0;39.0688542981349;51.38129294629085;6.240358995933249;3.3094937596410037;6.0;2.341887533305287;44.493107;6.556982;44.493107, 6.556982
7;351621;A B C;PROVENCE-ALPES-COTE D'AZUR;20 RUE DU GENERAL GALLIENI;83123;Sanary-sur-Mer;17440.0;83;757;Toulon;598427.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;234.0;53.0;2108.0;47049.0;24990.0;88.27130852340936;De 40 à 50 000 entrees;;NON;NON;;FIXE;NON;B;155.0;143.0;119.0;67.39167447007746;23.612411679577765;5.322635566527624;3.6732782838171447;53.0;23.791180726994128;43.117504;5.799215;43.117504, 5.799215
7;440286;SALLE HENRI VERNEUIL;PROVENCE-ALPES-COTE D'AZUR;LA COUPIANE;83144;La Valette-du-Var;24377.0;83;757;Toulon;598427.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;109.0;53.0;981.0;14749.0;5274.0;179.65491088357984;De 10 à 20 000 entrees;;OUI;C;;FIXE;NON;B;223.0;184.0;1.0;64.87116131309566;20.28238616307801;9.290504765266503;5.555947758559831;115.0;41.369572890928346;43.131815;5.988887;43.131815, 5.988887
7;703300;RELAIS CULTUREL;PROVENCE-ALPES-COTE D'AZUR;AVENUE VAN GOGH;13096;Saintes-Maries-de-la-Mer;2145.0;13;13101;Saintes-Maries-de-la-Mer;2145.0;06-autres communes et unites urbaines;1.0;380.0;49.0;116.0;4163.0;1917.0;117.1622326551904;De 2 à 5 000 entrees;;NON;NON;;FIXE;NON;I;56.0;50.0;0.0;57.49506903353058;28.624260355029584;11.168639053254438;2.712031558185404;10.0;11.78500986193294;43.450397;4.427827;43.450397, 4.427827
7;90313;LA CIGALE;PROVENCE-ALPES-COTE D'AZUR;79 AV DU MARECHAL JOFFRE;84035;Cavaillon;26206.0;84;754;Avignon;470065.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;360.0;53.0;659.0;18016.0;14051.0;28.218632125827337;De 10 à 20 000 entrees;;NON;NON;;FIXE;NON;B;127.0;59.0;35.0;33.604638198238376;48.40561935555803;14.722934552346972;3.266807893856617;57.0;13.01705875794403;43.834515;5.041736;43.834515, 5.041736
7;112825;CINEMA EDEN THEATRE;PROVENCE-ALPES-COTE D'AZUR;25 BOULEVARD CLEMENCEAU;13028;La Ciotat;36812.0;13;757;Toulon;598427.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;142.0;49.0;1016.0;21415.0;12602.0;69.9333439136645;De 20 à 30 000 entrees;;OUI;C;JPPR;FIXE;NON;B;304.0;199.0;3.0;67.42941893108745;12.341755389586313;12.098098416229673;8.130727263096563;218.0;63.76926744001271;43.177341;5.610704;43.177341, 5.610704
7;364961;SALLE COMMUNALE;PROVENCE-ALPES-COTE D'AZUR;SALLE COMMUNALE;83131;Solliès-Toucas;5975.0;83;757;Toulon;598427.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;150.0;6.0;10.0;635.0;103.0;516.5048543689321;Moins de 2000 entrees;;NON;NON;;ITINERANT;NON;B;9.0;7.0;0.0;86.92913385826772;9.763779527559056;3.3070866141732282;0.0;0.0;0.0;43.19314;6.005894;43.19314, 6.005894
7;438461;CINEMA DE PRA LOU;PROVENCE-ALPES-COTE D'AZUR;PRA LOU;4226;Uvernet-Fours;574.0;4;0;Zone rurale;14908533.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;200.0;25.0;297.0;4011.0;2430.0;65.06172839506172;De 2 à 5 000 entrees;;NON;NON;;FIXE;NON;R;93.0;78.0;33.0;49.71328845674395;38.494141111942156;7.080528546497133;4.712041884816754;15.0;8.202443280977311;44.369873;6.605179;44.369873, 6.605179
7;456305;LA CITADELLE PLEIN AIR.;PROVENCE-ALPES-COTE D'AZUR;LA CITADELLE PLEIN AIR;6159;Villefranche-sur-Mer;5037.0;6;6701;Nice;966577.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;400.0;51.0;135.0;7642.0;5988.0;27.621910487641955;De 5 à 10 000 entrees;;NON;NON;;ITINERANT;NON;B;92.0;85.0;4.0;27.479717351478673;54.9201779638838;5.469772310913373;12.130332373724157;21.0;9.44778853703219;43.701093;7.311425;43.701093, 7.311425
7;721250;CINEMAS LIDO 1;PROVENCE-ALPES-COTE D'AZUR;AVENUE VICTOR HUGO;83118;Saint-Raphaël;36460.0;83;83502;Frejus;101231.0;04-Unites urbaines de 100 000 hbts ou plus;7.0;1305.0;53.0;10307.0;248669.0;144536.0;72.04641058283056;De 200 à 300 000 entrees;;NON;NON;;FIXE;NON;B;216.0;181.0;174.0;39.813475939284764;45.43787512824034;10.52540168509827;4.2232472473766265;51.0;6.667689896680695;43.42402;6.769447;43.42402, 6.769447
7;434682;LE CASINO;PROVENCE-ALPES-COTE D'AZUR;RUE DU DOCTEUR WILLEMUS;13110;Trets;10680.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;220.0;50.0;288.0;5574.0;2754.0;102.39651416122007;De 5 à 10 000 entrees;;NON;NON;;FIXE;NON;B;100.0;78.0;8.0;52.99605310369573;30.6243272335845;10.279870828848225;6.099748833871547;45.0;25.56512378902045;43.447455;5.684694;43.447455, 5.684694
7;263261;COMOEDIA;PROVENCE-ALPES-COTE D'AZUR;15 RUE LOUIS CASTAGNE;13063;Miramas;26807.0;13;759;Marseille - Aix-en-Provence;1630325.0;04-Unites urbaines de 100 000 hbts ou plus;1.0;165.0;50.0;1396.0;20299.0;7304.0;177.91621029572835;De 20 à 30 000 entrees;;OUI;C;JP;FIXE;NON;B;262.0;178.0;3.0;55.61702127659574;20.814589665653497;14.127659574468085;9.440729483282674;171.0;54.75379939209727;43.581558;5.001721;43.581558, 5.001721
7;297871;FORUM;PROVENCE-ALPES-COTE D'AZUR;RUE DU PARLEMENT;84087;Orange;29103.0;84;754;Avignon;470065.0;04-Unites urbaines de 100 000 hbts ou plus;3.0;283.0;53.0;3029.0;30580.0;18781.0;62.8241307704595;De 30 à 40 000 entrees;;OUI;C;;FIXE;NON;B;160.0;127.0;68.0;51.27969850893004;36.11338685892184;9.847615926593479;2.759298705554645;59.0;15.906931017532361;44.137785;4.809487;44.137785, 4.809487
7;418651;LE CINEMATOGRAPHE;PROVENCE-ALPES-COTE D'AZUR;PLACE DE LA MAIRIE;4197;Sainte-Tulle;3559.0;4;4401;Manosque;32595.0;05-Unites urbaines de 20 000 à 100 000 hbts;1.0;218.0;46.0;332.0;4533.0;2571.0;76.31271878646442;De 2 à 5 000 entrees;;OUI;D;;FIXE;NON;B;222.0;193.0;0.0;64.67025572005383;19.358456707043516;8.793180798564379;7.178106774338268;113.0;45.98474652310453;43.786667;5.762877;43.786667, 5.762877
